price,square_feet,bedrooms,bathrooms,cat_apart,cat_home,cat_short,clubhouse,fireplace,gated,balcony,sport,gym,pool,parking,laundry,tv,elevator,wood_floor,pets_allowed,metro_area,source,id
670,759,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,rentdigs,5508658740
1600,876,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,rentdigs,5509009734
1265,717,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5508791335
1450,935,2,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5508791828
1420,935,2,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5508791693
1475,964,2,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509016428
1455,964,2,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509017231
1440,964,2,2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509019793
1570,975,2,2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509017926
1490,1058,2,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509016419
1540,1069,2,2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509018663
1355,648,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,rentdigs,5509000117
1290,648,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,rentdigs,5509000020
1905,1126,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,rentdigs,5509099860
1305,1320,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,rentdigs,5646687130
1100,1100,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,rentdigs,5509056053
1305,1260,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,rentdigs,5652841684
925,1150,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,rentdigs,5666449065
2700,1676,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,rentdigs,5654897877
1010,659,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509137487
1020,686,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509144995
880,750,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509056929
1190,763,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509143857
1055,763,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509143661
985,850,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509056657
1205,975,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509140313
1295,990,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5509107329
635,900,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5509213217
625,828,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,listedbuy,5663111837
1850,1000,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,rentdigs,5508996931
709,651,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentdigs,5509075704
800,695,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentdigs,5509175442
1515,1000,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,rentdigs,5656368884
1645,600,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,rentdigs,5509098822
870,647,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,rentdigs,5509111899
2105,800,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,rentdigs,5509101322
1245,1140,2,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,rentdigs,5509096128
1255,873,2,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,rentdigs,5509138947
555,710,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,rentdigs,5509193626
1410,880,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,rentdigs,5509056903
1416,534,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,rentdigs,5509073212
1811,705,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,rentdigs,5509071441
1666,705,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,rentdigs,5509071546
862,661,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,rentdigs,5509176965
950,1300,3,2,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,listedbuy,5654429753
1185,784,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,rentdigs,5509076445
1645,650,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,realrentals,5668225784
760,900,2,2,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,rentdigs,5509023774
1404,734,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509155818
1476,841,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,rentdigs,5509153002
1056,664,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,rentdigs,5509145949
1269,776,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,rentdigs,5509187076
5000,760,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,rentdigs,5654897184
1179,1154,2,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,rentdigs,5508881422
1179,1154,2,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,rentdigs,5508885787
2400,1143,2,2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,rentdigs,5654897106
627,650,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,rentdigs,5508728008
735,900,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508729009
922,920,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,listedbuy,5668255071
1280,790,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508743557
865,288,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rentdigs,5509169687
1000,1000,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,rentdigs,5653496708
985,738,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,rentdigs,5508809764
52500,1418,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,rentdigs,5666447277
475,664,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,listedbuy,5663106093
964,942,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,rentdigs,5509074094
1113,1108,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,rentdigs,5509074862
750,600,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509256351
1625,520,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentdigs,5509273278
2041,1294,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentdigs,5508731852
4250,2314,3,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,rentdigs,5509204987
1795,950,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,rentocular,5667516019
635,618,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,rentdigs,5508783221
1375,755,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,rentdigs,5509151432
1995,1372,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,rentdigs,5509259977
880,1200,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentdigs,5509124690
1265,825,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,rentdigs,5509262507
899,400,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,rentdigs,5668556637
675,505,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,rentdigs,5658294931
1385,550,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,rentdigs,5661066229
1755,511,2,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5508665899
1795,709,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5508955455
2620,1119,2,2,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5508671082
2710,1151,2,2,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5508666067
1065,718,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,rentdigs,5509118153
1280,823,2,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,rentdigs,5509119574
1265,1052,2,2,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,rentdigs,5509119719
1540,1302,3,2,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,rentdigs,5509112860
1095,1160,2,2,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,rentdigs,5509229399
1171,600,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509196539
1073,958,2,2,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509196653
1073,958,2,2,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509196405
1295,1275,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,rentdigs,5508954750
3497,1379,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,rentdigs,5509003759
1250,1011,2,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,rentdigs,5508999457
1159,787,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,rentdigs,5509192092
1022,787,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,rentdigs,5509191161
1231,901,2,2,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,rentdigs,5509188159
1336,1045,2,2,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,rentdigs,5509192227
1395,1140,2,2,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,rentdigs,5509189149
2095,835,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,rentocular,5667516214
857,854,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509028597
1054,1028,2,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509028114
979,1028,2,2,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509028204
886,1600,3,2,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,rentdigs,5509026275
1399,833,2,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,rentdigs,5509073396
1299,833,2,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,rentdigs,5509073241
875,1150,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,rentdigs,5509026159
775,1150,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,rentdigs,5509029140
775,1150,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,rentdigs,5509029762
775,1150,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,rentdigs,5509027657
886,1600,3,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,rentdigs,5509028436
955,991,2,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,listedbuy,5654429671
1115,970,2,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509148029
850,900,2,2,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508654460
745,800,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,rentdigs,5509136561
1427,489,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,rentdigs,5509093582
1417,489,2,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,rentdigs,5509093066
1667,758,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,rentdigs,5509093284
1930,791,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,rentdigs,5508665196
1000,960,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,rentdigs,5509103056
944,792,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,rentdigs,5649365768
1885,800,2,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,rentdigs,5509015719
1795,803,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,rentdigs,5509012690
2375,1250,3,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,rentdigs,5509015840
559,527,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509276475
645,1131,3,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,rentdigs,5509139942
3661,1311,2,2,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,rentdigs,5509263256
1750,697,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5508898116
1740,697,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,rentdigs,5509101653
1425,1058,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,listedbuy,5661941448
1425,1058,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,rentdigs,5509005259
1321,751,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,rentdigs,5508840612
1398,940,2,2,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,rentdigs,5508840844
2433,1034,2,2,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,rentdigs,5509053996
2430,1070,2,2,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,rentdigs,5509054593
3776,1123,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,rentdigs,5508883640
905,770,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,rentdigs,5508724092
995,840,2,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,rentdigs,5509085827
1020,688,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,rentdigs,5509216513
1386,1002,2,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,rentdigs,5509215714
1361,1002,2,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,rentdigs,5509215970
865,788,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,rentdigs,5509080694
1005,1058,2,2,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,rentdigs,5509081743
809,652,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,rentdigs,5508807028
774,652,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,rentdigs,5508812466
679,652,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,rentdigs,5508808409
864,745,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,rentdigs,5508807679
739,748,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,rentdigs,5508812972
1210,670,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rentdigs,5509066525
1270,830,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rentdigs,5509066662
1300,990,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,rentdigs,5508882972
1470,990,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,rentdigs,5509065309
2552,981,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,rentdigs,5509262129
1366,953,2,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,rentdigs,5508975381
1050,849,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,rentdigs,5508787267
1215,1039,2,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,rentdigs,5508786949
2095,1050,2,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,rentdigs,5508658636
2495,1300,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,rentdigs,5508657758
2165,720,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,rentdigs,5509260052
1315,935,2,2,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,rentdigs,5509072604
1253,1280,3,2,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,rentdigs,5509148433
1081,1275,2,2,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,listedbuy,5668257397
2095,810,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,rentdigs,5509039287
1589,1039,2,2,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,rentdigs,5509119123
1837,1301,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,rentdigs,5508862478
2595,750,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,rentdigs,5508817208
1202,844,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,rentlingo,5668631706
2055,745,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,rentdigs,5509041005
1985,785,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,rentdigs,5508751941
529,587,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,rentdigs,5509011714
520,612,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,rentdigs,5509012144
548,750,2,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,rentdigs,5509012259
563,805,2,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,rentdigs,5509014326
1460,989,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,rentdigs,5509171436
1435,1023,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,rentdigs,5509172713
1360,1023,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,rentdigs,5509171049
1610,1133,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,rentdigs,5509164179
2275,970,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,rentdigs,5508682814
809,714,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508762093
675,758,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5654426748
1009,964,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508762183
874,1098,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508762173
2655,800,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,rentdigs,5508851072
1450,700,2,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,rentlingo,5668628684
1092,1140,2,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,listedbuy,5661938011
895,895,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,rentdigs,5509227547
3895,1247,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,rentdigs,5508805801
1570,1550,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,rentdigs,5509267787
1825,1180,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,rentdigs,5509275535
1210,1000,2,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,rentdigs,5509205396
1210,1000,2,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,rentdigs,5509204510
1401,819,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,rentdigs,5509049240
840,558,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,rentdigs,5508822206
860,640,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,rentdigs,5508820953
1017,780,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509147977
1219,1177,2,2,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509147560
2500,1040,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,rentocular,5667516240
3699,575,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,rentdigs,5509005364
1090,1245,2,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508814764
910,801,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,rentdigs,5509007833
760,793,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,rentdigs,5509027166
1440,879,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,rentdigs,5509114847
825,1186,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5508831407
2445,875,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,rentdigs,5508819838
1336,1369,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509007901
675,600,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508792680
599,600,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508792172
599,600,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508797879
599,600,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508797415
850,1100,2,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,rentdigs,5508792788
1895,750,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,rentdigs,5509228924
950,750,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,rentdigs,5508997794
1455,700,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,rentdigs,5509159086
805,610,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentdigs,5509066194
2095,1300,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentdigs,5509215846
639,815,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentdigs,5509096088
995,600,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,rentdigs,5508753580
3810,1395,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,rentdigs,5508873813
2999,500,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,rentdigs,5509005293
910,850,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,rentdigs,5509224722
1035,1300,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,rentdigs,5509210769
1591,379,2,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,rentdigs,5509101125
1800,594,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509258096
3940,1014,2,2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,rentdigs,5509155813
1400,819,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,rentdigs,5508854904
1120,1100,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,listedbuy,5654424017
1120,1369,3,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,listedbuy,5668257451
2659,549,2,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,rentdigs,5508794905
1495,952,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,rentdigs,5509105934
1400,975,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,rentdigs,5509102553
1190,770,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509144563
1185,770,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,rentdigs,5509136103
2800,1213,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,listanza,5667484713
455,900,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentdigs,5509165195
1695,1200,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,rentdigs,5509273084
640,864,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentdigs,5508728776
980,850,2,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,rentdigs,5509181087
1060,860,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,listedbuy,5648786114
800,680,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,rentdigs,5508739557
1135,766,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,rentdigs,5508776259
800,975,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentdigs,5508679614
895,1400,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,listedbuy,5668259804
1300,950,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,rentdigs,5509263310
1239,617,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,rentdigs,5509071330
1429,853,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,rentdigs,5509071666
1178,968,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rentdigs,5509086914
1148,968,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rentdigs,5509085481
1090,1400,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,rentdigs,5653497374
979,628,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,rentdigs,5508668444
1075,649,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,rentdigs,5508777423
1190,763,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,rentdigs,5509140832
2816,802,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,rentdigs,5508834950
1460,600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509092412
1095,675,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509211347
1300,964,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509049483
2600,1675,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,listedbuy,5639933924
